Name	|	Abilities	|	Evolutions	|	Habitats	|	Move List
skiddo	|	"['basic ability 1: grass pelt', 'adv ability 1: chlorophyll', 'adv ability 1: rock head', 'adv ability 2: sap sipper', 'high ability: empower']"	|	"['1 - skiddo', '2 - gogoat minimum 30']"	|	"['forest', 'grassland', 'urban']"	|	"['1 tackle - normal', '1 growth - normal', '7 vine whip - grass', '12 leech seed - grass', '13 razor leaf - grass', '16 worry seed - grass', '20 synthesis - grass', '22 take down - normal', '26 bulldoze - ground', '30 seed bomb - grass', '34 bulk up - fighting', '38 double-edge - normal', '42 horn leech - grass', '45 leaf blade - grass']"
gogoat	|	"['basic ability 1: grass pelt', 'adv ability 1: chlorophyll', 'adv ability 1: rock head', 'adv ability 2: sap sipper', 'high ability: empower']"	|	"['1 - skiddo', '2 - gogoat minimum 30']"	|	"['forest', 'grassland', 'urban']"	|	"['1 tackle - normal', '1 growth - normal', '7 vine whip - grass', '12 leech seed - grass', '13 razor leaf - grass', '16 worry seed - grass', '20 synthesis - grass', '22 take down - normal', '26 bulldoze - ground', '30 seed bomb - grass', '34 bulk up - fighting', '40 double-edge - normal', '47 horn leech - grass', '55 leaf blade - grass', '58 milk drink - normal', '60 earthquake - ground', '65 aerial ace - flying']"
vulpix	|	"['basic ability 1: flash fire', 'adv ability 1: fox fire', 'adv ability 2: competitive', 'adv ability 3: cute charm', 'high ability: drought']"	|	"['1 - vulpix', '2 - ninetales fire stone minimum 20']"	|	"['grassland', 'mountain', 'urban']"	|	"['1 ember - fire', '4 tail whip - normal', '7 roar - normal', '9 baby-doll eyes - fairy', '10 quick attack - normal', '12 confuse ray - ghost', '15 fire', 'spin - fire', '18 payback - dark', '20 will-o-wisp - fire', '23 feint attack - dark', '26 hex - ghost', '28 flame burst - fire', '31 extrasensory - psychic', '34 safeguard - normal', '36 flamethrower - fire', '39 imprison - psychic', '42 fire', 'blast - fire', '44 grudge - ghost', '47 captivate - normal', '50 inferno - fire']"
ninetales	|	"['basic ability 1: flash fire', 'adv ability 1: fox fire', 'adv ability 2: competitive', 'adv ability 3: cursed body', 'high ability: drought']"	|	"['1 - vulpix', '2 - ninetales fire stone minimum 20']"	|	"['grassland', 'mountain']"	|	"['1 ember - fire', '4 tail whip - normal', '7 roar - normal', '9 baby-doll eyes - fairy', '10 quick attack - normal', '12 confuse ray - ghost', '15 fire', 'spin - fire', '18 payback - dark', '20 will-o-wisp - fire', '23 feint attack - dark', '26 hex - ghost', '28 flame burst - fire', '31 extrasensory - psychic', '34 safeguard - normal', '36 flamethrower - fire', '39 imprison - psychic', '42 fire', 'blast - fire', '44 grudge - ghost', '47 captivate - normal', '50 inferno - fire']"
growlithe	|	"['basic ability 1: intimidate', 'basic ability 2: flash fire', 'adv ability 1: justified', 'adv ability 2: bodyguard', 'high ability: conqueror']"	|	"['1 - growlithe', '2 - arcanine fire stone minimum 20']"	|	"['grassland', 'mountain']"	|	"['1 bite - dark', '1 roar - normal', '6 ember - fire', '8 leer - normal', '10 odor sleuth - normal', '12 helping hand - normal', '17 flame wheel - fire', '19 reversal - fighting', '21 fire', 'fang - fire', '23 take down - normal', '28 flame burst - fire', '30 agility - psychic', '32 retaliate - normal', '34 flamethrower - fire', '39 crunch - dark', '41 heat wave - fire', '43 outrage - dragon', '45 flare blitz - fire']"
arcanine	|	"['basic ability 1: intimidate', 'basic ability 2: flash fire', 'adv ability 1: justified', 'adv ability 2: bodyguard', 'high ability: conqueror']"	|	"['1 - growlithe', '2 - arcanine fire stone minimum 20']"	|	"['grassland', 'mountain']"	|	"['1 bite - dark', '1 roar - normal', '6 ember - fire', '8 leer - normal', '10 odor sleuth - normal', '12 helping hand - normal', '17 flame wheel - fire', '19 reversal - fighting', '21 fire', 'fang - fire', '23 take down - normal', '28 flame burst - fire', '30 agility - psychic', '32 retaliate - normal', '34 flamethrower - fire', '34 extreme speed - normal', '39 crunch - dark', '41 heat wave - fire', '43 outrage - dragon', '45 flare blitz - fire']"
ponyta	|	"['basic ability 1: flash fire', 'basic ability 2: run away', 'adv ability 1: flame body', 'adv ability 2: sprint', 'high ability: vanguard']"	|	"['1 - ponyta', '2 - rapidash minimum 35']"	|	['grassland']	|	"['1 tackle - normal', '1 growl - normal', '4 tail whip - normal', '9 ember - fire', '13 flame wheel - fire', '17 stomp - normal', '21 flame charge - fire', '25 fire', 'spin - fire', '29 take down - normal', '33 inferno - fire', '37 agility - psychic', '41 fire', 'blast - fire', '45 bounce - flying', '49 flare blitz - fire']"
rapidash	|	"['basic ability 1: flash fire', 'basic ability 2: run away', 'adv ability 1: flame body', 'adv ability 2: sprint', 'high ability: vanguard']"	|	"['1 - ponyta', '2 - rapidash minimum 35']"	|	['grassland']	|	"['4 tail whip - normal', '9 ember - fire', '13 flame wheel - fire', '17 stomp - normal', '21 flame charge - fire', '25 fire', 'spin - fire', '29 take down - normal', '33 inferno - fire', '37 agility - psychic', '40 fury attack - normal', '41 fire', 'blast - fire', '45 bounce - flying', '49 flare blitz - fire']"
slugma	|	"['basic ability 1: magma armor', 'basic ability 2: sun blanket', 'adv ability 1: heat mirage', 'adv ability 2: thermosensitive', 'high ability: sol veil']"	|	"['1 - slugma', '2 - magcargo minimum 35']"	|	"['cave', 'mountain']"	|	"['1 smog - poison', '1 yawn - normal', '6 ember - fire', '8 rock', 'throw - rock', '13 harden - normal', '15 incinerate - fire', '20 clear smog - poison', '22 ancient power - rock', '27 flame burst - fire', '29 rock', 'slide - rock', '34 lava plume - fire', '36 amnesia - psychic', '41 body slam - normal', '43 recover - normal', '48 flamethrower - fire', '50 earth power - ground']"
magcargo	|	"['basic ability 1: magma armor', 'basic ability 2: sun blanket', 'adv ability 1: heat mirage', 'adv ability 2: thermosensitive', 'high ability: sol veil']"	|	"['1 - slugma', '2 - magcargo minimum 35']"	|	"['cave', 'mountain']"	|	"['6 ember - fire', '8 rock', 'throw - rock', '13 harden - normal', '15 incinerate - fire', '20 clear smog - poison', '22 ancient power - rock', '27 flame burst - fire', '29 rock', 'slide - rock', '34 lava plume - fire', '36 amnesia - psychic', '38 shell smash - normal', '43 body slam - normal', '47 recover - normal', '54 flamethrower - fire', '58 earth power - ground']"
numel	|	"['basic ability 1: oblivious', 'basic ability 2: simple', 'adv ability 1: delayed reaction', 'adv ability 2: klutz', 'high ability: own tempo']"	|	"['1 - numel', '2 - camerupt minimum 30']"	|	"['desert', 'mountain']"	|	"['1 growl - normal', '1 tackle - normal', '5 ember - fire', '8 focus energy - normal', '12 magnitude - ground', '15 flame burst - fire', '19 amnesia - psychic', '22 lava plume - fire', '26 earth power - ground', '29 curse - ghost', '31 take down - normal', '36 yawn - normal', '40 earthquake - ground', '43 flamethrower - fire', '47 double-edge - normal']"
camerupt	|	"['basic ability 1: white flame', 'basic ability 2: solid rock', 'adv ability 1: anger point', 'adv ability 2: prime fury', 'high ability: magma armor']"	|	"['1 - numel', '2 - camerupt minimum 30']"	|	"['desert', 'mountain']"	|	"['5 ember - fire', '8 focus energy - normal', '12 magnitude - ground', '15 flame burst - fire', '19 amnesia - psychic', '22 lava plume - fire', '26 earth power - ground', '29 curse - ghost', '31 take down - normal', '33 rock', 'slide - rock', '39 yawn - normal', '46 earthquake - ground', '52 eruption - fire', '59 fissure - ground']"
darumaka	|	"['basic ability 1: hustle', 'basic ability 2: flame body', 'adv ability 1: inner focus', 'adv ability 2: flash fire', 'high ability: celebrate']"	|	"['1 - darumaka', '2 - darmanitan minimum 35']"	|	"['cave', 'desert', 'mountain']"	|	"['1 tackle - normal', '3 rollout - rock', '6 incinerate - fire', '9 rage - normal', '11 fire', 'fang - fire', '14 headbutt - normal', '17 uproar - normal', '19 facade - normal', '22 fire', 'punch - fire', '25 work up - normal', '27 thrash - normal', '30 belly drum - normal', '33 flare blitz - fire', '35 taunt - dark', '39 superpower - fighting', '42 overheat - fire']"
darmanitan	|	"['basic ability 1: sheer force', 'basic ability 2: flame body', 'adv ability 1: inner focus', 'adv ability 2: flash fire', 'high ability: zen mode']"	|	"['1 - darumaka', '2 - darmanitan minimum 35']"	|	"['cave', 'desert', 'mountain']"	|	"['3 rollout 25 work up 6 incinerate 27 thrash 9 rage 30 belly drum 11 fire', 'fang 33 flare blitz 14 headbutt 35 hammer arm 17 swagger 39 taunt 19 facade 47 superpower 22 fire', 'punch 54 overheat']"
litleo	|	"['basic ability 1: rivalry', 'basic ability 2: moxie', 'adv ability 1: huge power', 'adv ability 2: unnerve', 'high ability: pride']"	|	"['1 - litleo', '2 - pyroar minimum 25']"	|	['grassland']	|	"['1 tackle - normal', '1 leer - normal', '5 ember - fire', '8 work up - normal', '11 headbutt - normal', '15 noble roar - normal', '20 take down - normal', '23 fire', 'fang - fire', '28 endeavor - normal', '33 echoed voice - normal', '36 flamethrower - fire', '39 crunch - dark', '43 hyper voice - normal', '46 incinerate - fire', '50 overheat - fire']"
pyroar	|	"['basic ability 1: rivalry', 'basic ability 2: moxie', 'adv ability 1: huge power', 'adv ability 2: unnerve', 'high ability: pride']"	|	"['1 - litleo', '2 - pyroar minimum 25']"	|	['grassland']	|	"['1 tackle - normal', '1 leer - normal', '5 ember - fire', '8 work up - normal', '11 headbutt - normal', '15 noble roar - normal', '20 take down - normal', '23 fire', 'fang - fire', '28 endeavor - normal', '33 echoed voice - normal', '38 flamethrower - fire', '42 crunch - dark', '48 hyper voice - normal', '51 incinerate - fire', '57 overheat - fire']"
clamperl	|	"['basic ability 1: shell armor', 'basic ability 2: rain dish', 'adv ability 1: water veil', 'adv ability 2: sturdy', 'high ability: rattled']"	|	"['1 - clamperl', '2 - huntail minimum 20', '2 - gorebyss minimum 20']"	|	['ocean']	|	"['1 clamp - water', '1 iron defense - steel', '1 water', 'gun - water', '1 whirlpool - water', '51 shell smash - normal']"
huntail	|	"['basic ability 1: sheer force', 'basic ability 2: intimidate', 'adv ability 1: water veil', 'adv ability 2: swift swim', 'high ability: strong jaw']"	|	"['1 - clamperl', '2 - minimum 20']"	|	['ocean']	|	"['1 whirlpool 1 bite - dark', '5 screech - normal', '9 scary face - normal', '11 feint attack - dark', '14 water', 'pulse - water', '16 ice', 'fang - ice', '19 brine - water', '23 sucker punch - dark', '26 dive - water', '29 baton pass - normal', '34 crunch - dark', '39 aqua tail - water', '45 coil - poison', '50 hydro pump - water']"
gorebyss	|	"['basic ability 1: spray down', 'basic ability 2: competitive', 'adv ability 1: water veil', 'adv ability 2: swift swim', 'high ability: sniper']"	|	"['1 - clamperl', '2 - minimum 20']"	|	['ocean']	|	"['1 whirlpool - water', '1 confusion - psychic', '5 water', 'sport 9 agility - psychic', '11 draining kiss - fairy', '14 water', 'pulse - water', '16 amnesia - psychic', '19 aqua ring - water', '23 captivate - normal', '26 dive - water', '29 baton pass - normal', '34 psychic', '- psychic', '39 aqua tail - water', '45 coil - poison', '50 hydro pump - water']"
slowpoke	|	"['basic ability 1: oblivious', 'basic ability 2: own tempo', 'adv ability 1: delayed reaction', 'adv ability 2: truant', 'high ability: regenerator']"	|	"['1 - slowpoke', '2 - slowbro minimum 35', '2 - slowking minimum 35']"	|	"['beach', 'freshwater']"	|	"['1 curse - ghost', '1 tackle - normal', '1 yawn - normal', '5 growl - normal', '9 water', 'gun - water', '14 confusion - psychic', '19 disable - normal', '23 headbutt - normal', '28 water', 'pulse - water', '32 zen headbutt - psychic', '36 slack off - normal', '41 amnesia - psychic', '45 psychic', '- psychic', '49 rain dance - water', '54 psych up - normal', '58 heal pulse - psychic']"
slowbro	|	"['basic ability 1: oblivious', 'basic ability 2: own tempo', 'adv ability 1: delayed reaction', 'adv ability 2: truant', 'high ability: regenerator']"	|	"['1 - slowpoke', '2 - slowbro minimum 35', '2 - slowking minimum 35']"	|	"['beach', 'freshwater']"	|	"['5 growl - normal', '9 water', 'gun - water', '14 confusion - psychic', '19 disable - normal', '23 headbutt - normal', '28 water', 'pulse - water', '32 zen headbutt - psychic', '36 slack off - normal', '37 withdraw - water', '43 amnesia - psychic', '49 psychic', '- psychic', '55 rain dance - water', '62 psych up - normal', '68 heal pulse - psychic']"
slowking	|	"['basic ability 1: oblivious', 'basic ability 2: own tempo', 'adv ability 1: perception', 'adv ability 2: truant', 'high ability: regenerator']"	|	"['1 - slowpoke', '2 - slowbro minimum 35', '2 - slowking minimum 35']"	|	"['beach', 'freshwater']"	|	"['5 growl - normal', '9 water', 'gun - water', '14 confusion - psychic', '19 disable - normal', '23 headbutt - normal', '28 water', 'pulse - water', '32 zen headbutt - psychic', '36 nasty plot - dark', '41 swagger - normal', '45 psychic', '- psychic', '49 trump card - normal', '54 psych up - normal', '54 heal pulse - psychic']"
goldeen	|	"['basic ability 1: lightning rod', 'basic ability 2: water veil', 'adv ability 1: dry skin', 'adv ability 2: swift swim', 'high ability: refreshing veil']"	|	"['1 - goldeen', '2 - seaking minimum 30']"	|	['freshwater']	|	"['1 peck - flying', '1 tail whip - normal', '1 water', 'sport - water', '5 supersonic - normal', '8 horn attack - normal', '13 flail - normal', '16 water', 'pulse - water', '21 aqua ring - water', '24 fury attack - normal', '29 agility - psychic', '32 waterfall - water', '37 horn drill - normal', '40 soak - water', '45 megahorn - bug']"
seaking	|	"['basic ability 1: lightning rod', 'basic ability 2: water veil', 'adv ability 1: dry skin', 'adv ability 2: swift swim', 'high ability: refreshing veil']"	|	"['1 - goldeen', '2 - seaking minimum 30']"	|	['freshwater']	|	"['5 supersonic - normal', '8 horn attack - normal', '13 flail - normal', '16 water', 'pulse - water', '21 aqua ring - water', '24 fury attack - normal', '29 agility - psychic', '32 waterfall - water', '40 horn drill - normal', '46 soak - water', '54 megahorn - bug']"
barboach	|	"['basic ability 1: oblivious', 'basic ability 2: anticipation', 'adv ability 1: rain dish', 'adv ability 2: mud dweller', 'high ability: hydration']"	|	"['1 - barboach', '2 - whiscash minimum 30']"	|	"['freshwater', 'marsh']"	|	"['1 mud-slap - ground', '6 mud sport - ground', '6 water', 'sport - water', '9 water', 'gun - water', '13 mud bomb - ground', '15 amnesia - psychic', '17 water', 'pulse - water', '20 magnitude - ground', '25 rest - psychic', '25 snore - normal', '28 aqua tail - water', '32 earthquake - ground', '35 muddy water', '- water', '39 future sight - psychic', '44 fissure - ground']"
whiscash	|	"['basic ability 1: oblivious', 'basic ability 2: anticipation', 'adv ability 1: rain dish', 'adv ability 2: mud dweller', 'high ability: hydration']"	|	"['1 - barboach', '2 - whiscash minimum 30']"	|	"['freshwater', 'marsh']"	|	"['6 mud sport - ground', '6 water', 'sport - water', '9 water', 'gun - water', '13 mud bomb - ground', '15 amnesia - psychic', '17 water', 'pulse - water', '20 magnitude - ground', '25 rest - psychic', '25 snore - normal', '28 aqua tail - water', '30 zen headbutt - psychic', '34 earthquake - ground', '39 muddy water', '- water', '45 future sight - psychic', '52 fissure - ground']"
finneon	|	"['basic ability 1: swift swim', 'basic ability 2: storm drain', 'adv ability 1: cute charm', 'adv ability 2: illuminate', 'high ability: water veil']"	|	"['1 - finneon', '2 - lumineon minimum 30']"	|	['ocean']	|	"['1 pound - normal', '6 water', 'gun - water', '10 attract - normal', '13 rain dance - water', '17 gust - flying', '22 water', 'pulse - water', '26 captivate - normal', '29 safeguard - normal', '33 aqua ring - water', '38 whirlpool - water', '42 u-turn - bug', '45 bounce - flying', '49 silver wind - bug', '54 soak - water']"
